id,seed,type,path,file,step_start,step_end,event,n_maps,v_value,v_llm
000004,102,intermediate,102/intermediate_step_0000_0004_find_key.txt,intermediate_step_0000_0004_find_key.txt,0,4,find_key,5,0.8429,0.826
000277,413,off_track,413/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8429,0.818
000259,491,worst,491/worst_step_0025_find_key.txt,worst_step_0025_find_key.txt,25,25,find_key,1,0.8775,0.877
000144,458,intermediate,458/intermediate_step_0015_0019_open_door.txt,intermediate_step_0015_0019_open_door.txt,15,19,open_door,5,0.9227,0.923
000218,661,transition,661/transition_step_0017_0021_open_door.txt,transition_step_0017_0021_open_door.txt,17,21,open_door,5,0.9321,0.9135172475
000273,413,transition,413/transition_step_0013_0017_open_door.txt,transition_step_0013_0017_open_door.txt,13,17,open_door,5,0.9321,0.9135172475
000282,805,transition,805/transition_step_0049_0053_find_key.txt,transition_step_0049_0053_find_key.txt,49,53,find_key,5,0.8953,0.877521023
000119,466,off_track,466/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8515,0.826168624
000140,458,worst,458/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8262,0.793614284
000009,102,off_track,102/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8179,0.877521023
000161,372,initial,372/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8687,0.851
000095,614,off_track,614/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8097,0.802
000034,270,initial,270/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.9044,0.886
000268,491,off_track,491/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.8953,0.878
000310,191,off_track,191/off_track/off_track_step_0000_reach_goal.txt,off_track_step_0000_reach_goal.txt,0,0,reach_goal,5,0.9415,0.941
000068,700,transition,700/transition_step_0001_0005_find_key.txt,transition_step_0001_0005_find_key.txt,1,5,find_key,5,0.8687,0.878
000272,413,intermediate,413/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8687,0.8607
000080,20,intermediate,20/intermediate_step_0190_0194_find_key.txt,intermediate_step_0190_0194_find_key.txt,190,194,find_key,5,0.8687,0.8429
000056,71,worst,71/worst_step_0000_find_key.txt,worst_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.8607
000069,700,intermediate,700/intermediate_step_0000_0002_find_key.txt,intermediate_step_0000_0002_find_key.txt,0,2,find_key,3,0.8515,0.8262
000178,99,transition,99/transition_step_0043_0047_reach_goal.txt,transition_step_0043_0047_reach_goal.txt,43,47,reach_goal,5,1.0,0.99
000239,769,intermediate,769/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8345,0.8017
000216,661,transition,661/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.8775,0.868
000118,466,off_track,466/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.8687,0.859
000058,71,intermediate,71/intermediate_step_0000_0001_find_key.txt,intermediate_step_0000_0001_find_key.txt,0,1,find_key,2,0.8953,0.877
000252,343,intermediate,343/intermediate_step_0191_0195_open_door.txt,intermediate_step_0191_0195_open_door.txt,191,195,open_door,5,0.9135,0.904
000158,87,off_track,87/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8687,0.859
000267,491,off_track,491/off_track/off_track_step_0000_open_door.txt,off_track_step_0000_open_door.txt,0,0,open_door,5,0.9227,0.914
000031,860,off_track,860/off_track/off_track_step_0000_find_key.txt,off_track_step_0000_find_key.txt,0,0,find_key,5,0.8775,0.861
000017,435,intermediate,435/intermediate_step_0011_0015_open_door.txt,intermediate_step_0011_0015_open_door.txt,11,15,open_door,5,0.9321,0.933
000025,860,transition,860/transition_step_0000_0004_find_key.txt,transition_step_0000_0004_find_key.txt,0,4,find_key,5,0.9415,0.951
000055,71,initial,71/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8864,0.886
000088,614,initial,614/initial_step_0000_find_key.txt,initial_step_0000_find_key.txt,0,0,find_key,1,0.8601,0.826
000175,99,intermediate,99/intermediate_step_0002_0006_find_key.txt,intermediate_step_0002_0006_find_key.txt,2,6,find_key,5,0.8601,0.869
